TeamName,Season,TeamID,FirstD1Season,LastD1Season,Seed,rank_x,team_x,conference_x,record_x,adj_em_x,adj_o_x,adj_o_rank_x,adj_d_x,adj_d_rank_x,adj_tempo_x,adj_tempo_rank_x,luck_x,luck_rank_x,sos_adj_em_x,sos_adj_em_rank_x,sos_adj_o_x,sos_adj_o_rank_x,sos_adj_d_x,sos_adj_d_rank_x,nc_sos_adj_em_x,nc_sos_adj_em_rank_x,ncaa_seed_x,rank_y,team_y,conference_y,record_y,adj_em_y,adj_o_y,adj_o_rank_y,adj_d_y,adj_d_rank_y,adj_tempo_y,adj_tempo_rank_y,luck_y,luck_rank_y,sos_adj_em_y,sos_adj_em_rank_y,sos_adj_o_y,sos_adj_o_rank_y,sos_adj_d_y,sos_adj_d_rank_y,nc_sos_adj_em_y,nc_sos_adj_em_rank_y,ncaa_seed_y
Nevada,2017,1305,1985,2020,Y12,54,Nevada,MWC,28-7,13.31,114.6,36,101.3,101,69.7,90,0.055,45,1.29,105,104.5,155,103.2,104,-1.12,189,12,55.0,Nevada,MWC,28-6,13.34,114.5,34.0,101.2,101.0,69.4,87.0,0.059000000000000004,44.0,0.82,125.0,104.0,176.0,103.2,104.0,-0.96,188.0,12.0
New Mexico St,2017,1308,1985,2020,W14,84,New Mexico St.,WAC,28-6,7.89,110.5,70,102.6,124,67.9,195,0.063,35,-4.52,267,101.0,307,105.6,174,-4.82,295,14,88.0,New Mexico St.,WAC,28-5,7.32,110.0,71.0,102.7,134.0,67.3,205.0,0.057,48.0,-5.78,299.0,100.1,324.0,105.9,203.0,-4.5,294.0,14.0
New Orleans,2017,1309,1985,2020,W16b,178,New Orleans,Slnd,20-12,-0.52,101.3,235,101.8,107,66.2,272,0.046,67,-5.29,287,102.3,267,107.6,291,8.32,13,16,178.0,New Orleans,Slnd,20-11,-0.52,100.8,241.0,101.3,102.0,65.9,263.0,0.065,34.0,-5.24,287.0,102.4,259.0,107.6,301.0,8.41,17.0,16.0
North Carolina,2017,1314,1985,2020,Z01,3,North Carolina,ACC,33-7,28.22,120.7,9,92.5,11,71.3,40,0.037000000000000005,85,12.49,6,112.0,4,99.5,19,3.87,53,1,3.0,North Carolina,ACC,27-7,28.01,122.1,4.0,94.1,25.0,70.4,53.0,0.006,176.0,12.14,10.0,111.6,5.0,99.5,17.0,4.11,57.0,1.0
North Dakota,2017,1315,2009,2020,X15,168,North Dakota,BSky,22-10,0.04,103.6,188,103.5,157,71.5,35,0.048,61,-5.66,296,103.0,237,108.6,330,3.24,66,15,173.0,North Dakota,BSky,22-9,-0.32,102.9,200.0,103.2,149.0,71.0,34.0,0.047,69.0,-6.52,314.0,102.3,261.0,108.9,338.0,3.07,70.0,15.0
Northwestern,2017,1321,1985,2020,X08,38,Northwestern,B10,24-12,15.81,111.3,59,95.5,32,65.6,292,0.019,135,8.32,46,109.0,51,100.7,43,-3.23,249,8,39.0,Northwestern,B10,23-11,15.51,111.2,58.0,95.7,35.0,64.9,300.0,0.021,134.0,7.76,53.0,108.6,55.0,100.8,50.0,-2.83,241.0,8.0
Notre Dame,2017,1323,1985,2020,X05,27,Notre Dame,ACC,26-10,19.74,118.1,18,98.4,61,67.0,236,0.024,120,10.24,28,110.1,35,99.8,23,-3.85,270,5,25.0,Notre Dame,ACC,25-9,21.09,118.9,16.0,97.8,58.0,66.9,220.0,0.021,133.0,10.64,24.0,110.2,23.0,99.6,21.0,-3.97,277.0,5.0
Oklahoma St,2017,1329,1985,2020,Y10,22,Oklahoma St.,B12,20-13,22.48,126.0,1,103.5,155,70.4,66,-0.071,324,14.42,1,112.0,5,97.6,1,3.07,67,10,24.0,Oklahoma St.,B12,20-12,22.1,124.8,1.0,102.7,133.0,70.0,64.0,-0.055999999999999994,309.0,13.97,1.0,111.6,6.0,97.6,1.0,2.99,72.0,10.0
Oregon,2017,1332,1985,2020,Y03,10,Oregon,P12,33-6,25.02,118.2,17,93.2,17,67.0,234,0.034,88,8.05,50,109.2,47,101.2,51,0.51,137,3,16.0,Oregon,P12,29-5,23.83,117.7,19.0,93.9,22.0,66.5,238.0,0.036000000000000004,84.0,6.41,67.0,107.8,66.0,101.4,66.0,0.69,140.0,3.0
Princeton,2017,1343,1985,2020,X12,58,Princeton,Ivy,23-7,12.61,109.0,89,96.4,45,63.2,337,0.006999999999999999,172,-1.08,157,103.9,187,105.0,144,2.17,86,12,59.0,Princeton,Ivy,23-6,12.5,109.4,83.0,96.9,46.0,62.9,336.0,0.025,117.0,-1.46,175.0,103.4,214.0,104.8,145.0,2.5,87.0,12.0
Providence,2017,1344,1985,2020,W11a,60,Providence,BE,20-13,12.43,108.5,101,96.0,40,66.2,270,0.013999999999999999,152,7.9,52,109.1,49,101.2,54,-4.48,287,11,56.0,Providence,BE,20-12,12.9,108.1,108.0,95.2,33.0,66.1,259.0,0.027000000000000003,108.0,8.2,48.0,109.1,43.0,100.9,55.0,-4.06,280.0,11.0
Purdue,2017,1345,1985,2020,Y04,19,Purdue,B10,27-8,23.12,117.0,24,93.9,23,69.1,113,0.016,142,9.0,38,109.6,39,100.6,42,-2.38,224,4,15.0,Purdue,B10,25-7,24.22,116.9,24.0,92.7,16.0,68.7,116.0,-0.023,244.0,8.06,50.0,108.8,50.0,100.7,46.0,-1.94,217.0,4.0
Rhode Island,2017,1348,1985,2020,Y11,34,Rhode Island,A10,25-10,16.26,111.5,57,95.2,30,66.4,262,-0.033,267,4.27,78,106.8,79,102.5,79,1.62,113,11,37.0,Rhode Island,A10,24-9,15.62,110.7,64.0,95.0,32.0,65.9,266.0,-0.024,248.0,3.67,82.0,106.3,82.0,102.6,90.0,1.99,105.0,11.0
S Dakota St,2017,1355,2006,2020,X16,185,South Dakota St.,Sum,18-17,-1.19,110.2,71,111.4,303,67.2,222,0.028999999999999998,101,-0.59,145,104.9,137,105.5,171,1.66,111,16,187.0,South Dakota St.,Sum,18-16,-1.33,110.8,62.0,112.1,307.0,66.8,221.0,0.028999999999999998,103.0,-1.09,168.0,104.6,153.0,105.6,188.0,1.6,117.0,16.0
SMU,2017,1374,1985,2020,W06,11,SMU,Amer,30-5,24.73,119.8,10,95.0,27,63.5,333,0.003,183,3.25,88,105.3,117,102.1,70,-0.92,179,6,11.0,SMU,Amer,30-4,25.27,120.1,11.0,94.8,29.0,63.3,330.0,0.02,136.0,3.15,87.0,104.9,134.0,101.8,71.0,-1.15,200.0,6.0
Seton Hall,2017,1371,1985,2020,Z09,51,Seton Hall,BE,21-12,13.63,109.4,84,95.8,34,67.5,214,0.057999999999999996,43,9.65,31,110.2,29,100.6,37,-2.11,218,9,53.0,Seton Hall,BE,21-11,13.95,109.8,76.0,95.9,38.0,67.0,214.0,0.071,28.0,9.7,30.0,109.9,32.0,100.2,36.0,-2.12,220.0,9.0
South Carolina,2017,1376,1985,2020,W07,24,South Carolina,SEC,26-11,20.8,108.9,91,88.1,3,68.6,145,-0.005,197,10.63,24,110.2,31,99.5,17,1.93,96,7,31.0,South Carolina,SEC,22-10,17.03,105.5,149.0,88.5,3.0,67.9,169.0,-0.004,194.0,8.49,47.0,108.7,52.0,100.2,35.0,2.4,92.0,7.0
St Mary's CA,2017,1388,1985,2020,X07,15,Saint Mary's,WCC,29-5,23.67,118.7,14,95.0,26,60.2,350,0.03,99,0.41,127,104.3,163,103.9,117,-4.13,277,7,14.0,Saint Mary's,WCC,28-4,24.64,119.0,15.0,94.3,26.0,59.1,350.0,0.034,87.0,-0.28,147.0,104.0,178.0,104.3,130.0,-4.27,287.0,7.0
TX Southern,2017,1411,1985,2020,Z16,212,Texas Southern,SWAC,23-12,-4.04,103.5,189,107.5,228,68.6,146,0.125,2,-8.49,330,100.2,327,108.7,331,12.68,3,16,207.0,Texas Southern,SWAC,23-11,-3.66,103.6,187.0,107.3,227.0,68.2,146.0,0.12,2.0,-9.01,337.0,99.7,331.0,108.7,333.0,12.91,3.0,16.0
Troy,2017,1407,1994,2020,W15,137,Troy,SB,22-15,2.04,109.7,79,107.6,232,68.1,182,-0.023,246,-2.86,219,102.4,263,105.3,161,-6.78,334,15,130.0,Troy,SB,22-14,2.67,109.9,74.0,107.3,225.0,67.8,178.0,-0.037000000000000005,277.0,-2.86,214.0,102.2,264.0,105.1,157.0,-6.67,335.0,15.0
UC Davis,2017,1413,2005,2020,Y16b,218,UC Davis,BW,23-13,-4.41,97.8,293,102.2,115,68.9,125,0.131,1,-5.31,288,100.8,313,106.1,215,-0.94,181,16,218.0,UC Davis,BW,22-12,-4.76,97.9,292.0,102.6,128.0,68.3,141.0,0.109,4.0,-6.2,308.0,100.1,325.0,106.3,237.0,-1.19,202.0,16.0
UCLA,2017,1417,1985,2020,Z03,16,UCLA,P12,31-5,23.63,124.0,2,100.4,85,72.6,20,0.021,132,5.17,74,108.0,67,102.8,89,-4.66,291,3,18.0,UCLA,P12,29-4,22.95,122.7,3.0,99.8,78.0,72.9,13.0,0.024,121.0,4.05,78.0,107.3,74.0,103.2,105.0,-4.4,290.0,3.0
UNC Wilmington,2017,1423,1985,2020,W12,59,UNC Wilmington,CAA,29-6,12.46,118.0,19,105.5,193,70.3,67,0.039,76,0.4,128,105.1,123,104.7,139,2.17,87,12,60.0,UNC Wilmington,CAA,29-5,12.39,117.8,18.0,105.4,189.0,69.9,69.0,0.051,60.0,0.15,137.0,105.0,128.0,104.9,148.0,2.46,90.0,12.0
USC,2017,1425,1985,2020,W11b,53,USC,P12,26-10,13.45,114.2,38,100.7,91,68.7,138,0.079,16,5.49,71,108.8,54,103.3,106,-3.37,255,11,61.0,USC,P12,24-9,12.34,112.5,46.0,100.2,86.0,68.6,117.0,0.078,20.0,4.18,77.0,108.0,62.0,103.8,117.0,-3.09,251.0,11.0
VCU,2017,1433,1985,2020,X10,48,VCU,A10,26-9,14.07,110.1,72,96.0,41,68.8,134,0.026000000000000002,113,3.65,81,105.8,93,102.2,73,0.91,128,10,52.0,VCU,A10,26-8,14.31,110.0,72.0,95.7,36.0,67.9,167.0,0.036000000000000004,82.0,3.6,83.0,105.5,101.0,101.9,73.0,1.12,129.0,10.0
Vanderbilt,2017,1435,1985,2020,X09,33,Vanderbilt,SEC,19-16,16.53,112.4,48,95.9,38,65.8,285,-0.048,292,11.43,13,110.1,33,98.7,7,6.3,32,9,34.0,Vanderbilt,SEC,19-15,16.24,112.3,48.0,96.1,41.0,65.3,284.0,-0.035,268.0,11.16,17.0,109.9,33.0,98.7,9.0,6.58,33.0,9.0
Vermont,2017,1436,1985,2020,Y13,63,Vermont,AE,29-6,11.67,111.1,62,99.4,73,64.5,315,0.053,53,-4.42,263,103.0,234,107.4,282,1.65,112,13,63.0,Vermont,AE,29-5,11.88,110.8,61.0,98.9,66.0,64.1,313.0,0.06,41.0,-4.74,270.0,102.7,251.0,107.4,292.0,1.85,111.0,13.0
Villanova,2017,1437,1985,2020,W01,2,Villanova,BE,32-4,29.88,122.4,3,92.5,12,64.1,324,0.01,166,9.33,33,109.8,38,100.5,32,3.55,61,1,2.0,Villanova,BE,31-3,30.78,122.7,2.0,92.0,12.0,63.8,323.0,0.026000000000000002,114.0,9.98,27.0,110.1,27.0,100.1,32.0,4.24,52.0,1.0
Virginia,2017,1438,1985,2020,W05,12,Virginia,ACC,23-11,24.29,112.2,50,88.0,2,59.2,351,-0.03,258,11.68,10,111.5,8,99.8,22,2.29,82,5,7.0,Virginia,ACC,22-10,26.67,113.7,38.0,87.0,1.0,58.6,351.0,-0.051,298.0,12.15,9.0,111.4,8.0,99.2,14.0,2.75,77.0,5.0
Virginia Tech,2017,1439,1985,2020,W09,50,Virginia Tech,ACC,22-11,13.8,117.3,21,103.5,156,68.4,167,0.053,51,8.23,47,110.0,36,101.7,65,-7.98,342,9,44.0,Virginia Tech,ACC,22-10,14.94,117.4,21.0,102.5,125.0,68.1,157.0,0.061,40.0,8.78,44.0,110.2,26.0,101.4,64.0,-7.66,340.0,9.0
Wake Forest,2017,1448,1985,2020,Z11b,36,Wake Forest,ACC,19-14,16.25,120.9,7,104.7,176,70.7,57,-0.043,290,10.54,25,111.1,12,100.6,39,4.51,45,11,30.0,Wake Forest,ACC,19-13,17.28,120.9,8.0,103.6,160.0,70.2,58.0,-0.035,265.0,11.2,16.0,111.3,9.0,100.1,30.0,4.72,47.0,11.0
West Virginia,2017,1452,1985,2020,X04,7,West Virginia,B12,28-9,27.17,116.5,26,89.4,4,69.9,84,-0.043,289,10.84,21,110.1,34,99.2,12,-7.97,340,4,5.0,West Virginia,B12,26-8,26.8,116.5,28.0,89.7,5.0,69.6,79.0,-0.043,290.0,9.77,29.0,109.3,39.0,99.5,18.0,-7.91,342.0,4.0
Wichita St,2017,1455,1985,2020,Z10,8,Wichita St.,MVC,31-5,26.14,118.7,13,92.6,13,68.0,191,-0.021,238,1.5,102,105.0,130,103.5,110,-0.32,161,10,8.0,Wichita St.,MVC,30-4,26.41,119.6,12.0,93.2,19.0,68.4,133.0,-0.013999999999999999,227.0,0.65,127.0,104.3,162.0,103.6,113.0,-0.03,162.0,10.0
Winthrop,2017,1457,1987,2020,Z13,113,Winthrop,BSth,26-7,4.53,106.1,144,101.6,103,71.1,47,0.028999999999999998,104,-7.13,320,100.7,316,107.8,305,1.93,97,13,112.0,Winthrop,BSth,26-6,4.63,106.5,137.0,101.8,110.0,70.7,45.0,0.028999999999999998,100.0,-7.6,326.0,100.3,323.0,107.9,312.0,2.58,84.0,13.0
Wisconsin,2017,1458,1985,2020,W08,21,Wisconsin,B10,27-10,22.99,115.1,33,92.1,9,63.4,334,-0.003,193,10.0,29,110.6,22,100.6,38,-1.29,193,8,23.0,Wisconsin,B10,25-9,22.29,113.6,40.0,91.3,8.0,63.1,333.0,0.0,185.0,9.09,39.0,109.9,34.0,100.8,49.0,-0.96,187.0,8.0
Xavier,2017,1462,1985,2020,X11,31,Xavier,BE,24-14,16.7,115.7,29,99.0,67,67.2,223,0.044000000000000004,71,11.73,9,111.2,9,99.5,16,5.32,38,11,40.0,Xavier,BE,21-13,15.32,114.8,33.0,99.5,74.0,66.9,219.0,0.03,98.0,11.06,19.0,110.8,19.0,99.7,24.0,5.78,38.0,11.0
