ID,Pred
2017_1124_1448,0.7542300984419401
2017_1124_1452,0.42991939567351783
2017_1124_1455,0.36496153493118655
2017_1124_1457,0.9869431011349422
2017_1124_1458,0.4722109424880483
2017_1124_1462,0.6235807126916282
2017_1137_1139,0.09479377922211447
2017_1137_1153,0.07641123787708061
2017_1137_1166,0.1288268467444496
2017_1137_1173,0.281645742198041
2017_1137_1181,0.06087282098827792
2017_1137_1190,0.35890227313187395
2017_1137_1195,0.694700629115247
2017_1137_1196,0.0199939137833531
2017_1137_1199,0.1370468319509697
2017_1137_1211,0.017263541925512625
2017_1137_1233,0.7297539891746138
2017_1137_1235,0.045633983785163236
2017_1137_1240,0.8295097924097136
2017_1137_1242,0.02388644015667695
2017_1137_1243,0.09345690818506651
2017_1137_1245,0.8331034649840054
2017_1137_1246,0.025385505428551048
2017_1137_1257,0.04669649065274033
2017_1137_1266,0.16586749067493275
2017_1137_1268,0.268799589114826
2017_1137_1274,0.19808851100000327
2017_1137_1276,0.04947858659554435
2017_1137_1277,0.14699129213200976
2017_1137_1278,0.24063210016381073
2017_1137_1291,0.8987641978993256
2017_1137_1292,0.9866736151797797
2017_1137_1297,0.7762444874496629
2017_1137_1300,0.9236767569751408
2017_1137_1305,0.22934118047725746
2017_1137_1308,0.5402189827159958
2017_1137_1309,0.8369899458736764
2017_1137_1314,0.02136536846859767
2017_1137_1315,0.8545801800987625
2017_1137_1321,0.18432144832384878
2017_1137_1323,0.11546877407907222
2017_1137_1329,0.03337330916395617
2017_1137_1332,0.04736390794447624
2017_1137_1343,0.31067204629133693
2017_1137_1344,0.2520649235765631
2017_1137_1345,0.06636971538706819
2017_1137_1348,0.1584523783965697
2017_1137_1355,0.8600165491319285
2017_1137_1371,0.19519446319453718
2017_1137_1374,0.05316671220842339
2017_1137_1376,0.0608936820372296
2017_1137_1388,0.06648045001003819
2017_1137_1407,0.8468202148372158
2017_1137_1411,0.9074300538651195
2017_1137_1413,0.9127475350739274
2017_1137_1417,0.09293686199990332
2017_1137_1423,0.2869937589441012
2017_1137_1425,0.19478050533792335
2017_1137_1433,0.22867199820144396
2017_1137_1435,0.12971107213464322
2017_1137_1436,0.3377322830230398
2017_1137_1437,0.02088691559394269
2017_1137_1438,0.04074685323076207
2017_1137_1439,0.24369253073473435
2017_1137_1448,0.1211162879082632
2017_1137_1452,0.03275541105146304
2017_1137_1455,0.02515806514579785
2017_1137_1457,0.7724315882096483
2017_1137_1458,0.03862465530156958
2017_1137_1462,0.0692396185484714
2017_1139_1153,0.4413544560783648
2017_1139_1166,0.5854285316537182
2017_1139_1173,0.789207903006718
2017_1139_1181,0.38232441653257626
2017_1139_1190,0.842419077050777
2017_1139_1195,0.9560037915962032
2017_1139_1196,0.16305638951961474
2017_1139_1199,0.6026292738293008
2017_1139_1211,0.1436531409760173
2017_1139_1233,0.962667543924237
2017_1139_1235,0.31347472479078264
2017_1139_1240,0.9789303588889241
2017_1139_1242,0.18941777904079532
2017_1139_1243,0.4960831168461423
2017_1139_1245,0.97945249128275
2017_1139_1246,0.19918540379487515
2017_1139_1257,0.31869098008749036
2017_1139_1266,0.6550398576463747
2017_1139_1268,0.7782934116645803
2017_1139_1274,0.7022815131518115
2017_1139_1276,0.3320338779765514
2017_1139_1277,0.6220065719712721
2017_1139_1278,0.7516166484101419
2017_1139_1291,0.9883420269803227
2017_1139_1292,0.9985876171670188
2017_1139_1297,0.9706986874086251
2017_1139_1300,0.9914212807423075
2017_1139_1305,0.7397048863260175
2017_1139_1308,0.9181666848390928
2017_1139_1309,0.9800127387081219
2017_1139_1314,0.17251357198395617
2017_1139_1315,0.982492368755614
2017_1139_1321,0.68333291340913
2017_1139_1323,0.5548811397602302
2017_1139_1329,0.2479481422130557
2017_1139_1332,0.321933095708203
2017_1139_1343,0.811454805610421
2017_1139_1344,0.762935414993645
2017_1139_1345,0.4043507235128419
2017_1139_1348,0.6426034234945246
2017_1139_1355,0.983240651509216
2017_1139_1371,0.6984369695302509
2017_1139_1374,0.34904940202358203
2017_1139_1376,0.38241058132226835
2017_1139_1388,0.4047808786932164
2017_1139_1407,0.981409632536333
2017_1139_1411,0.989430135871698
2017_1139_1413,0.9900887466185595
2017_1139_1417,0.4945448557536623
2017_1139_1423,0.7935470929872214
2017_1139_1425,0.697881219754324
2017_1139_1433,0.7389744796303077
2017_1139_1435,0.5873338426970272
2017_1139_1436,0.8296365894654629
2017_1139_1437,0.16923566187280997
2017_1139_1438,0.2885768161975019
2017_1139_1439,0.754716883498952
2017_1139_1448,0.56821419434364
2017_1139_1452,0.24436176412762747
2017_1139_1455,0.1977167053717622
2017_1139_1457,0.9700716225900907
2017_1139_1458,0.2772780369965601
2017_1139_1462,0.4153338397818645
2017_1153_1166,0.6412467823625616
2017_1153_1173,0.8257553754325366
2017_1153_1181,0.4392976589406779
2017_1153_1190,0.8712458464374531
2017_1153_1195,0.9649174714953578
2017_1153_1196,0.19781933322638792
2017_1153_1199,0.6574865660618379
2017_1153_1211,0.17514506785414052
2017_1153_1233,0.9702731210832062
2017_1153_1235,0.3662720503274872
2017_1153_1240,0.9832803272847928
2017_1153_1242,0.22826802454408887
2017_1153_1243,0.5547824604365975
2017_1153_1245,0.9836964572634492
2017_1153_1246,0.23944722343889827
2017_1153_1257,0.3718909464491378
2017_1153_1266,0.7061893966750041
2017_1153_1268,0.8162927607430723
2017_1153_1274,0.7491091817920777
2017_1153_1276,0.38619863281002004
2017_1153_1277,0.6756286874977867
2017_1153_1278,0.7929720232521353
2017_1153_1291,0.9907672198821609
2017_1153_1292,0.9988838403408652
2017_1153_1297,0.9767077025950573
2017_1153_1300,0.9932103011063962
2017_1153_1305,0.7824695514410757
2017_1153_1308,0.9342187283388645
2017_1153_1309,0.9841428623231329
2017_1153_1314,0.20878976441609234
2017_1153_1315,0.9861173654153954
2017_1153_1321,0.7320036340807564
2017_1153_1323,0.6120870355306703
2017_1153_1329,0.29444245485958803
2017_1153_1332,0.3753760877543531
2017_1153_1343,0.844903100608961
2017_1153_1344,0.8029004303057812
2017_1153_1345,0.4621504239645641
2017_1153_1348,0.6947376373082025
2017_1153_1355,0.9867128097643093
2017_1153_1371,0.7456503315898363
2017_1153_1374,0.4043097857826144
2017_1153_1376,0.43938752994480856
2017_1153_1388,0.46259431428138115
2017_1153_1407,0.9852554479218095
2017_1153_1411,0.9916308876619382
2017_1153_1413,0.9921534565276345
2017_1153_1417,0.5532620228989835
2017_1153_1423,0.8295047593040713
2017_1153_1425,0.7451498426602123
2017_1153_1433,0.7818237511965618
2017_1153_1435,0.643051974069165
2017_1153_1436,0.8604142447253891
2017_1153_1437,0.2049933299851997
2017_1153_1438,0.33925292061199197
2017_1153_1439,0.7956963832867815
2017_1153_1448,0.6248650120192769
2017_1153_1452,0.29044329442948563
2017_1153_1455,0.23776979760405428
2017_1153_1457,0.9762060819582722
2017_1153_1458,0.32688166306544086
2017_1153_1462,0.4734556107867056
2017_1166_1173,0.7261198345362406
2017_1166_1181,0.3047399991861382
2017_1166_1190,0.7910399563681054
2017_1166_1195,0.9389761531485824
2017_1166_1196,0.1212342579823985
2017_1166_1199,0.517817323160108
2017_1166_1211,0.1061763684314322
2017_1166_1233,0.948078875965188
2017_1166_1235,0.24433510255528296
2017_1166_1240,0.9705020931296563
2017_1166_1242,0.14198126866336583
2017_1166_1243,0.41076570166384785
2017_1166_1245,0.9712269496498452
2017_1166_1246,0.1497546782197057
2017_1166_1257,0.2488178399724111
2017_1166_1266,0.5734972057352479
2017_1166_1268,0.7131261368561057
2017_1166_1274,0.6255218761140589
2017_1166_1276,0.2603532182737117
2017_1166_1277,0.5381608420195612
2017_1166_1278,0.6818138390909938
2017_1166_1291,0.9836155988318566
2017_1166_1292,0.998006624753999
2017_1166_1297,0.9591151176404873
2017_1166_1300,0.9879280090806412
2017_1166_1305,0.6680330441016051
2017_1166_1308,0.8882075536774554
2017_1166_1309,0.9720050639706065
2017_1166_1314,0.12863860459815007
2017_1166_1315,0.9754532473396373
2017_1166_1321,0.6044395603854957
2017_1166_1323,0.46886023536623483
2017_1166_1329,0.18927641259167574
2017_1166_1332,0.2516116361660163
2017_1166_1343,0.7529406654148906
2017_1166_1344,0.6950228164125898
2017_1166_1345,0.32464581993584457
2017_1166_1348,0.5600952646898181
2017_1166_1355,0.9764951872484574
2017_1166_1371,0.6212207303310392
2017_1166_1374,0.2752088368824722
2017_1166_1376,0.3048173075291068
2017_1166_1388,0.32503745317869703
2017_1166_1407,0.9739467297449804
2017_1166_1411,0.9851382202024248
2017_1166_1413,0.9860604935651098
2017_1166_1417,0.40927712588167375
2017_1166_1423,0.7313155700706245
2017_1166_1425,0.620599979021035
2017_1166_1433,0.6671920073365504
2017_1166_1435,0.5019553391185677
2017_1166_1436,0.7752018986860325
2017_1166_1437,0.12606734922339582
2017_1166_1438,0.22314374114434074
2017_1166_1439,0.6854206765113015
2017_1166_1448,0.48236625309767367
2017_1166_1452,0.18632841629744362
2017_1166_1455,0.1485828332242459
2017_1166_1457,0.9582508196340928
2017_1166_1458,0.21363755518639382
2017_1166_1462,0.33468040749158473
2017_1173_1181,0.14186608175725648
2017_1173_1190,0.5881095220343575
2017_1173_1195,0.8530186428755903
2017_1173_1196,0.049461062457699184
2017_1173_1199,0.28828043315624063
2017_1173_1211,0.04288273470693188
2017_1173_1233,0.8732120328018272
2017_1173_1235,0.10869827489042316
2017_1173_1240,0.9254247773879173
2017_1173_1242,0.0587465227578241
2017_1173_1243,0.20819324940006156
2017_1173_1245,0.9271742051897359
2017_1173_1246,0.06229371917339175
2017_1173_1257,0.11105825381065292
2017_1173_1266,0.3365033788900314
2017_1173_1268,0.4838970659454758
2017_1173_1274,0.386512234282819
2017_1173_1276,0.11720347346107676
2017_1173_1277,0.3053161769320346
2017_1173_1278,0.44696779728457137
2017_1173_1291,0.9577043841795952
2017_1173_1292,0.9947323056124616
2017_1173_1297,0.8984574129674131
2017_1173_1300,0.9686191037236882
2017_1173_1305,0.4314966373271021
2017_1173_1308,0.7497935896809756
2017_1173_1309,0.929056624601396
2017_1173_1314,0.05274498889213334
2017_1173_1315,0.937454442127225
2017_1173_1321,0.3656204576461109
2017_1173_1323,0.2497829554023922
2017_1173_1329,0.08093068947078907
2017_1173_1332,0.11253697837110051
2017_1173_1343,0.5347708311416155
2017_1173_1344,0.4622365495697172
2017_1173_1345,0.15348147915892377
2017_1173_1348,0.32442692232850134
2017_1173_1355,0.9400101282966258
2017_1173_1371,0.3821772995373107
2017_1173_1374,0.12527447045748916
2017_1173_1376,0.14191050488270848
2017_1173_1388,0.15371362632306315
2017_1173_1407,0.9337741417037049
2017_1173_1411,0.9615408139743616
2017_1173_1413,0.9638737645156364
2017_1173_1417,0.2071806588558576
2017_1173_1423,0.5065640674428927
2017_1173_1425,0.3815547979455261
2017_1173_1433,0.43056715053968575
2017_1173_1435,0.27543330133566485
2017_1173_1436,0.5653419455831342
2017_1173_1437,0.05160087759081078
2017_1173_1438,0.09774907684285224
2017_1173_1439,0.4510935684342415
2017_1173_1448,0.2600682280295896
2017_1173_1452,0.07950470070736686
2017_1173_1455,0.061756554840118015
2017_1173_1457,0.8964492659747163
2017_1173_1458,0.0929457208771584
2017_1173_1462,0.1594747806206847
2017_1181_1190,0.8962309417821346
2017_1181_1195,0.9723031844408152
2017_1181_1196,0.2394005465659218
2017_1181_1199,0.7101524043198094
2017_1181_1211,0.21322706690466733
2017_1181_1233,0.9765587322447716
2017_1181_1235,0.42452314075063985
2017_1181_1240,0.9868528912977371
2017_1181_1242,0.2740628608747203
2017_1181_1243,0.6139683347790499
2017_1181_1245,0.9871812641784705
2017_1181_1246,0.2866517677998352
2017_1181_1257,0.43042870814862044
2017_1181_1266,0.7541665599529003
2017_1181_1268,0.8501070057649316
2017_1181_1274,0.7921407268438277
2017_1181_1276,0.4453915359194134
2017_1181_1277,0.7266646489173
2017_1181_1278,0.8301858376797905
2017_1181_1291,0.9927518200059555
2017_1181_1292,0.9991253008478053
2017_1181_1297,0.9816584705875661
2017_1181_1300,0.9946725809397833
2017_1181_1305,0.8211454091674096
2017_1181_1308,0.9477170820069195
2017_1181_1309,0.987533461454405
2017_1181_1314,0.25195267228913737
2017_1181_1315,0.9890904531950602
2017_1181_1321,0.7770960424632871
2017_1181_1323,0.6682109158408406
2017_1181_1329,0.3475346065914538
2017_1181_1332,0.43408330867416883
2017_1181_1343,0.874262334121999
2017_1181_1344,0.8386926250408112
2017_1181_1345,0.5230642213554881
2017_1181_1348,0.7439066553204615
2017_1181_1355,0.9895597280040231
2017_1181_1371,0.7891081090335565
2017_1181_1374,0.4641793522424874
2017_1181_1376,0.500090698396248
2017_1181_1388,0.5235096715603069
2017_1181_1407,0.9884109535762866
2017_1181_1411,0.9934310719474833
2017_1181_1413,0.9938419350175947
2017_1181_1417,0.612508846024154
2017_1181_1423,0.8613003359935677
2017_1181_1425,0.788668896949368
2017_1181_1433,0.8205881020394841
2017_1181_1435,0.6969141771756833
2017_1181_1436,0.8872291796196763
2017_1181_1437,0.2476170258930709
2017_1181_1438,0.39589133366506696
2017_1181_1439,0.8325239141070888
2017_1181_1448,0.6801063558046352
2017_1181_1452,0.34316506792718265
2017_1181_1455,0.284767471257108
2017_1181_1457,0.9812614236672947
2017_1181_1458,0.3826507929577777
2017_1181_1462,0.5343790231468596
2017_1190_1195,0.802545418598227
2017_1190_1196,0.03516047633650061
2017_1190_1199,0.22098318447496051
2017_1190_1211,0.030423253029057053
2017_1190_1233,0.8282772204827011
2017_1190_1235,0.07868837734975495
2017_1190_1240,0.8968078414534032
2017_1190_1242,0.04187953248924787
2017_1190_1243,0.1555069061520848
2017_1190_1245,0.8991554278931235
2017_1190_1246,0.04445637922620254
2017_1190_1257,0.0804556170364299
2017_1190_1266,0.26209436151869836
2017_1190_1268,0.39636605274162084
2017_1190_1274,0.3061474580135428
2017_1190_1276,0.0850695407558791
2017_1190_1277,0.23535715027772447
2017_1190_1278,0.3614386426980216
2017_1190_1291,0.9406801914460401
2017_1190_1292,0.992495242789495
2017_1190_1297,0.8610460295403768
2017_1190_1300,0.955785315367312
2017_1190_1305,0.3470700316433336
2017_1190_1308,0.6772835510960784
2017_1190_1309,0.9016852878812196
2017_1190_1314,0.037532417585937464
2017_1190_1315,0.9130198076945412
2017_1190_1321,0.28756343132374157
2017_1190_1323,0.18908509326914466
2017_1190_1329,0.058087372255216
2017_1190_1332,0.08156425903084259
2017_1190_1343,0.445989654475662
2017_1190_1344,0.3757709009653226
2017_1190_1345,0.11267057952947729
2017_1190_1348,0.25167537503298487
2017_1190_1355,0.9164849751925319
2017_1190_1371,0.3022697628975194
2017_1190_1374,0.09115618954968945
2017_1190_1376,0.10379907491437511
2017_1190_1388,0.11284922747321288
2017_1190_1407,0.9080427620636704
2017_1190_1411,0.9459736921940561
2017_1190_1413,0.9492010624211297
2017_1190_1417,0.15470050102521474
2017_1190_1423,0.4182557066858173
2017_1190_1425,0.30171385546003704
2017_1190_1433,0.34621165562198775
2017_1190_1435,0.2102491753465598
2017_1190_1436,0.47668575240701855
2017_1190_1437,0.03670550129765714
2017_1190_1438,0.07052289942783849
2017_1190_1439,0.36529641079708225
2017_1190_1448,0.19752908741540368
2017_1190_1452,0.05703890035533796
2017_1190_1455,0.044065799715579675
2017_1190_1457,0.8584146128666883
2017_1190_1458,0.0669581408839477
2017_1190_1462,0.11729106331049127
2017_1195_1196,0.008886425011964117
2017_1195_1199,0.06524035868434967
2017_1195_1211,0.007661035833778986
2017_1195_1233,0.5426961022986573
2017_1195_1235,0.020581468011589516
2017_1195_1240,0.6813501769348249
2017_1195_1242,0.010639961664205442
2017_1195_1243,0.043342508872651966
2017_1195_1245,0.686888008485043
2017_1195_1246,0.01131734299920708
2017_1195_1257,0.021073551260252944
2017_1195_1266,0.08036659677854253
2017_1195_1268,0.13908686584191168
2017_1195_1274,0.09792836272216784
2017_1195_1276,0.02236489086806285
2017_1195_1277,0.07039942926722768
2017_1195_1278,0.12223960105266672
2017_1195_1291,0.7959862958314216
2017_1195_1292,0.9701834038686081
2017_1195_1297,0.6038995659117342
2017_1195_1300,0.8417372421964785
2017_1195_1305,0.11565778279854401
2017_1195_1308,0.3405264233033025
2017_1195_1309,0.6929243597596916
2017_1195_1314,0.009503365328389928
2017_1195_1315,0.7208762041868467
2017_1195_1321,0.0903381942925436
2017_1195_1323,0.0542573967793383
2017_1195_1329,0.014946344546239337
2017_1195_1332,0.021382962922964478
2017_1195_1343,0.16532175134794808
2017_1195_1344,0.12900299398017664
2017_1195_1345,0.030294886111812625
2017_1195_1348,0.07642360234617794
2017_1195_1355,0.729730166759476
2017_1195_1371,0.09632187385069657
2017_1195_1374,0.024083173065912702
2017_1195_1376,0.027706983927064614
2017_1195_1388,0.030347388076360515
2017_1195_1407,0.7084158583880137
2017_1195_1411,0.8116058520413869
2017_1195_1413,0.8213440320510985
2017_1195_1417,0.04308807261321904
2017_1195_1423,0.15030599091093494
2017_1195_1425,0.09609256372289045
2017_1195_1433,0.1152706958194023
2017_1195_1435,0.06147440385890945
2017_1195_1436,0.1830842114491398
2017_1195_1437,0.009288027284792813
2017_1195_1438,0.018325795473756366
2017_1195_1439,0.12404024008587217
2017_1195_1448,0.05710437343657863
2017_1195_1452,0.014664441068600717
2017_1195_1455,0.011214495452072187
2017_1195_1457,0.5986682242462871
2017_1195_1458,0.017350221001950696
2017_1195_1462,0.03165776604327681
2017_1196_1199,0.8861553230100921
2017_1196_1211,0.46265736764020937
2017_1196_1233,0.9925010845664055
2017_1196_1235,0.7009237096747646
2017_1196_1240,0.9958241467607122
2017_1196_1242,0.5453319083937528
2017_1196_1243,0.8347891736705597
2017_1196_1245,0.9959293705390021
2017_1196_1246,0.5607561165918729
2017_1196_1257,0.705957476136839
2017_1196_1266,0.9069450656129653
2017_1196_1268,0.9474183431093831
2017_1196_1274,0.9237067822074442
2017_1196_1276,0.7184172604896897
2017_1196_1277,0.894135609794538
2017_1196_1278,0.9395098498469043
2017_1196_1291,0.997707147594403
2017_1196_1292,0.9997245112761098
2017_1196_1297,0.994153267684599
2017_1196_1300,0.9983169775509958
2017_1196_1305,0.9358397221291482
2017_1196_1308,0.9829317416530724
2017_1196_1309,0.9960421755194985
2017_1196_1314,0.5169205042258636
2017_1196_1315,0.9965402058244275
2017_1196_1321,0.9171892398380894
2017_1196_1323,0.8648343878134666
2017_1196_1329,0.6285587998622318
2017_1196_1332,0.7090392384925532
2017_1196_1343,0.95669081905865
2017_1196_1344,0.9429166512198605
2017_1196_1345,0.7769976927531956
2017_1196_1348,0.9022348269191398
2017_1196_1355,0.9966901014391413
2017_1196_1371,0.922405655294844
2017_1196_1374,0.733490426205197
2017_1196_1376,0.760658964014582
2017_1196_1388,0.7773069475580374
2017_1196_1407,0.9963229880438341
2017_1196_1411,0.9979229902654961
2017_1196_1413,0.9980534503382545
2017_1196_1417,0.8339387445703578
2017_1196_1423,0.9517572850773125
2017_1196_1425,0.9222166897025037
2017_1196_1433,0.9356117765332432
2017_1196_1435,0.8795927342635946
2017_1196_1436,0.9615311656613722
2017_1196_1437,0.5111408287565572
2017_1196_1438,0.6755330780723089
2017_1196_1439,0.9404506746618095
2017_1196_1448,0.8710408817705627
2017_1196_1452,0.6240353032925507
2017_1196_1455,0.5584806464901161
2017_1196_1457,0.994025054673093
2017_1196_1458,0.6632074833383875
2017_1196_1462,0.7847670982500423
2017_1199_1211,0.09959392717475488
2017_1199_1233,0.9444528852707879
2017_1199_1235,0.23140493460246014
2017_1199_1240,0.9683898508522012
2017_1199_1242,0.1335106527490286
2017_1199_1243,0.39361575425553486
2017_1199_1245,0.969164962699628
2017_1199_1246,0.1408964550196806
2017_1199_1257,0.23572444728960404
2017_1199_1266,0.5559636272329652
2017_1199_1268,0.6983131210653992
2017_1199_1274,0.6086676440336763
2017_1199_1276,0.24685228398729833
2017_1199_1277,0.520389446414154
2017_1199_1278,0.6661409267288154
2017_1199_1291,0.9824253645872205
2017_1199_1292,0.9978595423304967
2017_1199_1297,0.956224272566462
2017_1199_1300,0.9870469216614663
2017_1199_1305,0.6520277651679822
2017_1199_1308,0.8809254988832026
2017_1199_1309,0.9699971170668493
2017_1199_1314,0.12085189326054625
2017_1199_1315,0.9736859271398784
2017_1199_1321,0.5872625545791826
2017_1199_1323,0.45114184641224303
2017_1199_1329,0.1785714039221998
2017_1199_1332,0.23841788874323874
2017_1199_1343,0.7394323248538917
2017_1199_1344,0.6796948813982344
2017_1199_1345,0.3092046598960408
2017_1199_1348,0.5424502961182087
2017_1199_1355,0.97480094682409
2017_1199_1371,0.6042953757849244
2017_1199_1374,0.2612096011303269
2017_1199_1376,0.28991439891156373
2017_1199_1388,0.30958620470520454
2017_1199_1407,0.9720740483536187
2017_1199_1411,0.9840568029548679
2017_1199_1413,0.9850451667814322
2017_1199_1417,0.39214796625072046
2017_1199_1423,0.7170691469625236
